,购买金额,累计购买金额
12884,255.55,643.97
12885,269.98,2930.347
12886,777.92,1747.567
12887,92.97,2003.836
12888,1153.24,4861.358
12889,368.97,5206.951
12890,1453.97,903.6
12891,479.98,9231.742
12892,115.99,1648.157
12893,105.96,3786.321
12894,348.0,2485.22
12895,147.98,2379.98
12896,248.0,3710.32
12897,55.98,1647.461
12898,109.97,0.0
12899,121.98,2779.17
12900,37.99,2959.59
12901,1402.65,1480.18
12902,297.64,1392.09
12903,179.99,4206.52
12904,398.4,0.0
12905,44.99,1157.36
12906,930.02,928.97
12907,239.0,411.99
12908,22.99,11301.934
12909,1079.96,3710.654
12910,58.88,1608.1
12911,107.93,4688.08
12912,509.98,1254.59
12913,29.99,6190.645
12914,573.23,4581.257
12915,668.96,2518.492
12916,292.99,250.99
12917,149.99,6301.735
12918,71.18,757.477
12919,69.99,6403.384
12920,239.0,1836.346
12921,169.98,1272.83
12922,89.99,1721.474
12923,98.97,0.0
12924,89.96,932.704
12925,104.3,10894.888
12926,1305.27,0.0
12927,87.99,0.0
12928,142.98,2799.581
12929,3691.64,6018.401
12930,66.98,1603.96
12931,57.98,2374.227
12932,379.99,2613.601
12933,59.99,561.99
12934,37.88,795.94
12935,618.96,2642.12
12936,39.98,3189.57
12937,1485.94,3539.83
12938,528.96,2900.48
12939,369.99,18.93
12940,114.99,1862.867
12941,59.99,62.08
12942,1513.8,3813.971
12943,66.98,0.0
12944,109.99,1451.95
12945,368.92,5704.472
12946,16.19,4189.62
12947,120.98,7291.065
12948,19.79,644.98
12949,280.0,3665.109
12950,661.06,688.857
12951,59.99,2157.577
12952,78.98,0.0
12953,19.98,2075.534
12954,147.92,5515.294
12955,434.95,2284.89
12956,79.99,1253.68
12957,33.98,688.0
12958,214.99,209.99
12959,57.98,2783.521
12960,733.98,2713.56
12961,699.97,2458.327
12962,77.98,3410.033
12963,117.86,2520.757
12964,844.94,4131.142
12965,74.99,4007.469
12966,239.0,1432.761
12967,17.99,3476.178
12968,109.99,1238.99
12969,37.98,4019.531
12970,2749.93,623.034
12971,72.98,657.49
12972,8.98,6.99
12973,348.95,648.0
12974,219.99,6768.315
12975,262.98,5232.1
12976,180.98,1698.66
12977,41.98,2075.359
12978,1504.31,795.749
12979,357.36,1158.99
12980,308.95,349.99
12981,1838.85,4468.778
12982,388.97,3821.564
12983,109.98,1951.211
12984,508.16,4939.764
12985,79.97,1343.273
12986,39.98,684.604
12987,59.99,1746.634
12988,984.29,6132.48
12989,31.98,662.99
12990,79.99,960.76
12991,51.97,720.935
12992,36.98,560.95
12993,224.09,5078.97
12994,87.26,0.0
12995,597.99,2022.2
12996,179.99,567.99
12997,179.98,3558.73
12998,62.97,1898.73
12999,1062.14,0.0
13000,441.16,2831.84
13001,57.98,2.95
13002,133.96,4657.52
13003,27.99,4802.197
13004,566.19,3464.274
13005,363.75,2589.63
13006,1325.88,509.89
13007,124.97,1593.97
13008,64.99,1299.53
13009,517.85,139.99
13010,479.9,985.99
13011,110.19,2605.06
13012,63.17,2806.262
13013,154.99,1988.712
13014,1818.98,2904.86
13015,302.96,1619.071
13016,217.96,843.05
13017,111.96,1075.547
13018,629.96,4609.2
13019,113.45,88.99
13020,37.98,631.11
13021,108.99,2104.28
13022,479.96,939.687
13023,355.73,6091.791
13024,39.98,800.819
13025,71.96,964.464
13026,604.98,1828.89
13027,44.98,3007.254
13028,157.96,1886.78
13029,89.97,1464.606
13030,239.0,1033.93
13031,19.98,1239.039
13032,362.59,1178.407
13033,78.98,783.621
13034,573.96,1663.604
13035,1386.92,2743.85
13036,34.99,2392.37
13037,99.99,3355.81
13038,99.99,5639.008
13039,999.98,7676.104
13040,19.99,942.587
13041,304.99,1668.28
13042,289.98,2033.314
13043,569.25,2583.514
13044,69.99,4841.72
13045,391.99,1120.14
13046,33.98,1297.499
13047,34.99,3100.58
13048,89.99,368.98
13049,239.98,6955.724
13050,79.99,621.587
13051,219.96,1053.99
13052,161.98,3357.16
13053,1412.31,5034.522
13054,52.98,2638.384
13055,65.99,243.02
13056,83.15,2568.737
13057,169.98,5914.097
13058,953.99,949.94
13059,71.98,1585.311
13060,551.39,3232.782
13061,87.26,4044.969
13062,38.99,1857.257
13063,267.98,772.85
13064,159.16,913.98
13065,27.99,511.98
13066,135.97,3194.224
13067,151.98,572.0
13068,227.05,501.59
13069,53.18,0.0
13070,99.17,1891.83
13071,123.19,352.2
13072,127.97,11064.622
13073,1614.94,9962.958
13074,891.92,2635.927
13075,1531.472,11056.967
13076,69.98,965.487
13077,52.98,0.0
13078,99.99,12.99
13079,43.19,3976.894
13080,49.99,16.0
13081,36.98,2008.95
13082,14.99,129.99
13083,52.97,2119.175
13084,99.99,1644.9
13085,195.94,4065.5
13086,631.71,2031.25
13087,44.99,902.945
13088,106.97,743.154
13089,1197.93,7126.74
13090,71.18,3001.623
13091,99.99,4410.541
13092,214.95,1724.76
13093,52.97,555.98
13094,527.97,5222.262
13095,69.97,2846.342
13096,159.94,974.674
13097,86.99,3870.297
13098,824.95,3409.1
13099,239.0,747.0
13100,99.98,686.35
13101,399.99,1061.187
13102,114.99,2605.99
13103,133.96,1781.34
13104,53.18,2298.79
13105,139.98,2292.164
13106,75.97,2797.737
13107,64.95,3235.764
13108,99.96,497.97
13109,341.144,2859.97
13110,397.99,646.99
13111,1015.58,3384.642
13112,1334.01,7562.36
13113,140.0,606.72
13114,1067.24,6678.581
13115,21.99,2842.054
13116,237.64,429.99
13117,1484.85,2679.611
13118,89.99,4117.15
13119,79.17,3936.105
13120,75.99,5958.971
13121,52.94,4460.21
13122,19.98,1296.374
13123,169.97,5728.251
13124,427.95,2026.58
13125,987.02,945.99
13126,90.0,493.83
13127,534.99,5338.213
13128,30.99,814.98
13129,99.99,0.0
13130,26.99,1358.3
13131,3167.04,6745.15
13132,29.99,2873.95
13133,161.98,473.0
13134,499.99,905.83
13135,52.97,0.0
13136,29.08,1143.49
13137,110.0,1373.4
13138,313.98,1874.35
13139,1454.42,8924.488
13140,340.07,3632.676
13141,749.0,10335.58
13142,239.0,2021.96
13143,89.0,4845.162
13144,49.99,437.95
13145,99.96,1533.925
13146,599.99,1324.99
13147,39.99,431.99
13148,59.99,2320.01
13149,225.728,3920.71
13150,343.2,1656.527
13151,59.77,632.95
13152,78.98,867.98
13153,129.95,2803.198
13154,41.98,1618.794
13155,589.0,1204.48
13156,55.98,1872.561
13157,629.08,6069.014
13158,20.99,788.6
13159,428.0,5018.524
13160,30.99,56.98
13161,33.99,1106.15
13162,109.99,5181.752
13163,229.99,11347.04
13164,131.64,607.317
13165,98.99,4.95
13166,607.98,718.64
13167,651.99,2475.85
13168,49.98,917.0
13169,119.97,1224.067
13170,67.62,790.63
13171,349.99,0.0
13172,71.18,2663.87
13173,777.97,5200.417
13174,349.99,2581.99
13175,222.72,0.0
13176,140.0,594.12
13177,34.99,782.98
13178,15.99,0.0
13179,120.56,2233.067
13180,265.96,1499.99
13181,877.26,1107.284
13182,15.99,442.98
13183,98.97,3759.258
13184,98.97,0.0
13185,77.08,2873.297
13186,59.99,2294.96
13187,195.97,1839.489
13188,95.36,0.0
13189,1511.99,348.99
13190,258.0,2003.19
13191,576.97,1017.38
13192,49.98,1625.394
13193,239.0,5090.022
13194,109.98,5567.166
13195,261.94,3569.811
13196,19.99,2420.292
13197,44.99,1903.96
13198,27.98,1161.797
13199,596.96,4302.753
13200,58.12,119.99
13201,19.99,411.99
13202,628.0,11597.9
13203,529.97,3415.94
13204,54.97,1101.02
13205,52.97,1267.97
13206,2237.94,216.75
13207,268.49,450.99
13208,69.99,721.16
13209,87.99,1636.909
13210,210.59,0.0
13211,24.95,9623.144
13212,499.65,3886.174
13213,121.95,2265.507
13214,1697.99,4152.921
13215,29.99,1388.381
13216,150.94,0.0
13217,59.99,5681.64
13218,419.99,0.0
13219,140.0,2385.56
13220,711.17,2758.644
13221,110.25,2305.4
13222,70.2,1008.38
13223,738.17,2173.91
13224,59.99,1360.977
13225,16.99,1099.08
13226,89.99,1292.79
13227,55.98,521.41
13228,59.99,4227.031
13229,83.97,3187.77
13230,949.99,3473.98
13231,767.96,1786.98
13232,1039.97,4001.912
13233,39.99,2195.584
13234,245.96,2819.56
13235,54.99,2998.487
13236,79.99,3221.541
13237,619.99,8252.292
13238,19.79,1696.99
13239,59.98,593.309
13240,103.99,0.0
13241,24.99,1661.566
13242,26.99,11597.9
13243,89.98,1132.657
13244,55.98,378.99
13245,258.789,5460.193
13246,139.97,3532.522
13247,99.99,2490.86
13248,980.79,4742.444
13249,190.98,9.9
13250,63.98,847.902
13251,439.97,1425.92
13252,105.16,3712.682
13253,52.98,0.0
13254,579.98,3249.564
13255,201.04,961.96
13256,62.18,3327.437
13257,206.98,4453.279
13258,600.98,11597.9
13259,73.96,1450.581
13260,736.0,192.98
13261,30.99,752.02
13262,105.96,2427.141
13263,2035.95,5312.734
13264,69.97,0.0
13265,728.98,1661.421
13266,119.98,3874.401
13267,213.99,1209.97
13268,450.43,1160.98
13269,351.87,1562.779
13270,83.96,3214.54
13271,16.99,1375.229
13272,726.99,350.99
13273,30.99,520.127
13274,140.0,0.0
13275,1217.31,0.0
13276,167.95,3699.532
13277,66.98,6201.84
13278,803.97,1165.98
13279,129.95,1008.92
13280,16.99,640.0
13281,251.96,0.0
13282,1272.0,7039.6
13283,527.94,615.97
13284,499.99,46.99
13285,269.88,7541.9
13286,394.99,4779.74
13287,903.97,11597.9
13288,743.99,37.99
13289,66.98,2793.114
13290,209.7,883.23
13291,464.98,0.0
13292,99.98,1493.12
13293,508.95,3505.39
13294,69.99,2913.232
13295,228.99,1727.75
13296,239.97,1711.95
13297,140.0,1178.47
13298,57.98,4459.939
13299,1308.97,4482.301
13300,149.99,3127.537
13301,140.0,0.0
13302,61.98,1286.145
13303,133.96,3096.692
13304,554.75,9201.17
13305,85.47,1171.511
13306,49.98,631.0
13307,388.97,1634.676
13308,110.0,0.0
13309,57.98,745.587
13310,133.96,4981.88
13311,66.49,1829.32
13312,997.99,3030.97
13313,69.99,6566.177
13314,328.0,1919.304
13315,739.24,2169.518
13316,109.95,9420.72
13317,124.16,2282.711
13318,109.99,1589.64
13319,1403.66,540.587
13320,32.99,517.61
13321,179.99,1746.86
13322,567.99,2789.59
13323,306.88,412.99
13324,494.1,4823.829
13325,95.36,59.0
13326,831.05,2584.84
13327,36.98,2095.871
13328,35.98,1337.84
13329,91.18,1994.29
13330,95.96,2143.57
13331,86.38,1381.126
13332,179.98,2328.339
13333,903.362,3575.71
13334,99.17,299.99
13335,1047.44,4900.875
13336,37.98,558.23
13337,136.98,8204.758
13338,479.98,2845.211
13339,360.99,1224.207
13340,148.879,4456.902
13341,649.99,4565.89
13342,420.351,4052.334
13343,135.97,1073.61
13344,39.98,1262.499
13345,51.97,720.95
13346,549.54,3163.92
13347,604.08,11597.9
13348,69.98,398.019
13349,69.99,4843.131
13350,995.94,4110.639
13351,98.97,1000.832
13352,195.99,557.49
13353,67.98,174.0
13354,69.99,2043.356
13355,17.99,1191.944
13356,107.99,0.0
13357,3410.85,1105.97
13358,65.94,2434.211
13359,66.98,2070.592
13360,98.97,6543.26
13361,173.937,3235.87
13362,242.94,957.721
13363,77.98,424.0
13364,69.99,3428.85
13365,636.99,2527.872
13366,692.74,1209.561
13367,109.98,559.787
13368,221.98,1350.94
13369,349.99,0.0
13370,52.97,1926.94
13371,170.97,2150.69
13372,405.97,1927.591
13373,197.98,763.54
13374,426.93,2905.93
13375,88.2,0.0
13376,804.688,3342.281
13377,109.95,2164.06
13378,37.98,765.97
13379,298.99,1906.484
13380,739.14,2421.76
13381,69.99,4.99
13382,511.78,4631.894
13383,703.96,2352.097
13384,1226.36,3493.051
13385,239.0,2885.7
13386,436.98,6144.869
13387,17.09,1623.77
13388,738.93,0.0
13389,35.98,625.37
13390,2512.0,5419.045
13391,1547.23,9661.133
13392,139.95,2372.974
13393,1207.92,11597.9
13394,1465.54,9154.014
13395,102.76,1666.04
13396,316.97,11515.801
13397,37.99,855.641
13398,267.95,4044.93
13399,349.99,1078.99
13400,63.98,59.5
13401,329.99,6092.55
13402,898.03,7114.189
13403,149.99,4627.54
13404,770.97,11597.9
13405,1200.97,2579.66
13406,92.97,2094.873
13407,1005.98,5875.05
13408,203.98,1719.92
13409,111.96,2267.561
13410,815.0,2619.022
13411,119.95,1031.182
13412,278.31,5424.01
13413,20.94,2938.24
13414,158.94,2975.332
13415,120.56,283.94
13416,68.98,2878.664
13417,20.99,4630.644
13418,35.98,741.844
13419,239.0,105.88
13420,577.97,6040.596
13421,79.17,1556.14
13422,52.98,3576.529
13423,129.99,601.187
13424,34.97,1400.5
13425,127.16,2161.017
13426,52.97,800.98
13427,60.99,1514.139
13428,140.0,1639.97
13429,34.99,9386.108
13430,89.95,0.0
13431,66.98,752.98
13432,81.97,930.336
13433,239.0,1592.52
13434,1791.95,1168.977
13435,685.29,3180.184
13436,49.99,3715.17
13437,538.88,1854.449
13438,74.98,8.0
13439,113.41,2933.427
13440,520.99,3113.87
13441,188.99,0.0
13442,1537.99,5422.43
13443,229.99,2157.36
13444,325.98,1002.41
13445,178.291,8907.998
13446,95.96,0.0
13447,47.49,49.0
13448,113.94,4319.352
13449,1092.96,856.45
13450,59.99,1043.794
13451,202.96,3729.094
13452,91.99,2825.113
13453,75.96,1143.602
13454,733.97,486.98
13455,419.94,3806.44
13456,239.0,658.86
13457,99.99,3900.26
13458,779.88,11597.9
13459,19.99,1248.0
13460,1607.9,6352.39
13461,1049.97,5970.93
13462,449.0,1149.42
13463,71.18,3165.177
13464,194.94,2276.13
13465,219.95,760.587
13466,699.99,1728.31
13467,32.99,2060.618
13468,663.79,818.99
13469,59.99,1627.7
13470,61.98,2612.3
13471,114.99,2711.781
13472,130.96,1217.52
13473,109.95,1508.611
13474,39.98,2599.731
13475,57.98,1164.99
13476,51.98,2021.14
13477,368.95,3010.489
13478,190.94,5767.11
13479,986.96,0.0
13480,151.98,6382.531
13481,110.95,1934.539
13482,75.99,870.99
13483,39.99,621.98
13484,139.99,4534.767
13485,399.99,361.98
13486,57.97,3083.561
13487,703.92,631.99
13488,16.99,3268.507
13489,494.91,2480.571
13490,29.99,0.0
13491,249.99,620.28
13492,877.91,11597.9
13493,59.99,557.95
13494,1189.99,6435.062
13495,149.93,3219.234
13496,41.98,1221.786
13497,1523.54,3665.974
13498,441.75,1391.361
13499,78.98,0.0
13500,553.45,964.01
13501,67.96,2363.337
13502,631.99,2016.79
13503,338.42,3608.02
13504,280.0,885.002
13505,718.37,1723.31
13506,388.99,1714.544
13507,86.99,2730.272
13508,418.93,379.21
13509,964.99,59.0
13510,708.95,2536.184
13511,69.99,2643.81
13512,749.99,374.99
13513,115.99,4985.231
13514,1149.99,2526.45
13515,213.96,1597.234
13516,125.99,1341.18
13517,58.97,4817.394
13518,61.98,1004.04
13519,299.99,0.0
13520,98.6,2946.98
13521,449.98,4601.009
13522,30.99,1296.001
13523,71.99,1811.392
13524,140.0,965.52
13525,55.99,1858.457
13526,243.98,3751.19
13527,1589.55,3106.617
13528,172.96,1973.047
13529,5.99,792.01
13530,17.99,769.294
13531,119.99,769.34
13532,3541.14,1297.98
13533,143.804,834.99
13534,1345.65,26.92
13535,183.54,10572.651
13536,638.98,1660.93
13537,17.99,5237.32
13538,474.99,3620.36
13539,27.99,484.92
13540,19.99,1114.0
13541,64.57,1761.02
13542,897.96,3378.13
13543,791.98,2064.037
13544,464.31,293.99
13545,129.99,4710.692
13546,907.95,1176.43
13547,239.0,1364.721
13548,398.0,965.915
13549,264.98,2258.299
13550,199.99,5739.71
13551,1303.71,8873.366
13552,199.99,3086.66
13553,75.96,3781.587
13554,409.34,11597.9
13555,346.95,828.23
13556,139.98,2281.47
13557,773.58,1407.884
13558,104.98,1267.95
13559,656.58,3225.601
13560,99.96,754.742
13561,59.99,1308.16
13562,143.16,1466.42
13563,123.96,894.98
13564,14.99,8493.92
13565,110.0,3085.724
13566,697.99,2084.72
13567,835.01,5320.834
13568,1499.04,2863.48
13569,1075.26,0.0
13570,1240.71,313.99
13571,247.96,2823.114
13572,65.99,794.99
13573,104.98,9945.781
13574,997.0,0.0
13575,239.0,0.0
13576,61.99,5398.757
13577,253.8,2668.17
13578,239.0,6955.322
13579,89.07,3905.58
13580,55.98,747.97
13581,129.95,560.97
13582,200.94,1858.601
13583,110.97,2645.048
13584,1433.0,2343.994
13585,205.92,0.0
13586,1353.97,2690.61
13587,39.99,2218.14
13588,19.99,768.99
13589,644.97,1164.55
13590,71.98,4.95
13591,179.99,9.99
13592,52.98,849.0
13593,129.99,0.0
13594,559.59,4500.502
13595,98.79,8070.098
13596,450.541,3701.01
13597,210.983,6585.641
13598,139.99,1456.884
13599,63.38,1098.97
13600,419.98,2623.083
13601,89.96,1019.759
13602,732.48,5759.235
13603,66.98,2616.211
13604,588.97,2013.567
13605,51.97,59.0
13606,66.98,1435.474
13607,514.99,9380.408
13608,239.0,892.36
13609,1197.99,5041.76
13610,91.98,3002.154
13611,179.98,1110.99
13612,139.95,89.98
13613,274.29,11597.9
13614,98.97,11597.9
13615,359.38,2029.527
13616,27.99,1426.724
13617,33.99,3254.882
13618,119.95,2339.73
13619,79.98,0.0
13620,87.26,702.0
13621,53.98,2808.52
13622,868.96,5230.01
13623,115.99,993.4
13624,581.28,2470.872
13625,249.99,4080.78
13626,116.96,1222.38
13627,663.0,3268.321
13628,32.99,1066.59
13629,245.98,2602.07
13630,688.89,5891.021
13631,95.99,941.8
13632,1577.94,5535.16
13633,837.95,10976.959
13634,644.98,1875.6
13635,89.96,6001.17
13636,1373.98,3777.51
13637,688.97,8052.962
13638,299.98,512.99
13639,20.99,1140.32
13640,703.53,1742.082
13641,27.99,7311.59
13642,35.98,1317.332
13643,1.0,913.797
13644,30.99,1552.567
13645,39.99,602.98
13646,279.96,1820.84
13647,205.37,6027.919
13648,284.184,3027.09
13649,606.81,2397.366
13650,27.99,4298.53
13651,399.99,2353.937
13652,299.0,1524.0
13653,2090.88,10420.07
13654,84.98,4304.8
13655,86.99,2827.557
13656,811.06,6700.955
13657,217.98,2319.45
13658,69.99,11597.9
13659,39.99,0.01
13660,32.97,1269.81
13661,92.96,2551.777
13662,877.0,2022.847
13663,279.96,908.04
13664,52.97,3484.909
13665,342.97,1830.657
13666,1365.17,1338.07
13667,57.99,0.0
13668,1547.28,4234.891
13669,49.98,782.587
13670,78.98,1892.819
13671,87.26,1733.499
13672,103.99,2822.865
13673,99.99,2283.97
13674,109.97,5194.561
13675,96.96,1686.089
13676,450.62,7787.55
13677,37.98,2759.38
13678,487.96,7295.97
13679,27.99,2922.128
13680,407.385,8550.74
13681,634.26,5690.78
13682,438.98,989.97
13683,190.98,686.9
13684,127.26,3051.68
13685,99.98,3157.89
13686,46.98,2292.784
13687,277.155,4503.221
13688,147.99,3629.502
13689,55.98,402.67
13690,400.99,1711.46
13691,66.98,1311.319
13692,1120.8,702.85
13693,55.98,1070.05
13694,80.97,0.0
13695,946.98,4172.007
13696,64.98,917.28
13697,2217.72,4334.032
13698,1853.94,8494.82
13699,248.0,2785.33
13700,559.98,1269.944
13701,169.99,7397.38
13702,31.95,949.58
13703,120.56,2539.979
13704,24.73,469.99
13705,155.96,3227.229
13706,558.98,16.0
13707,16.98,1344.95
13708,778.99,1314.842
13709,299.96,6661.603
13710,9.99,688.49
13711,59.99,5546.067
13712,149.99,1416.387
13713,249.95,2314.82
13714,159.99,1767.512
13715,35.98,84.99
13716,111.96,2624.41
13717,75.96,782.9
13718,31.99,689.469
13719,59.98,0.0
13720,140.0,1176.84
13721,498.97,1669.36
13722,239.0,2171.87
13723,85.99,0.0
13724,56.0,517.98
13725,24.99,1498.836
13726,146.98,4839.67
13727,37.99,1992.307
13728,79.98,748.604
13729,239.0,368.98
13730,348.95,3532.4
13731,21.99,1790.457
13732,79.95,5537.485
13733,109.95,722.94
13734,549.99,2305.411
13735,239.0,2268.102
13736,44.97,2019.98
13737,279.98,8653.707
13738,248.97,5385.258
13739,499.98,1568.0
13740,27.99,2033.529
13741,849.0,3380.67
13742,199.0,2102.74
13743,53.18,2535.98
13744,47.99,2137.08
13745,36.98,1836.584
13746,64.98,1717.481
13747,333.87,2808.361
13748,298.0,3740.42
13749,117.99,0.0
13750,1215.13,6659.26
13751,102.77,8.9
13752,52.98,0.0
13753,289.99,504.39
13754,437.95,7729.93
13755,196.75,2317.797
13756,17.99,2442.341
13757,94.99,3771.77
13758,61.98,49.0
13759,119.99,4371.157
13760,44.99,10386.019
13761,1346.89,274.01
13762,124.99,0.0
13763,51.98,1008.0
13764,66.98,1284.24
13765,135.88,3949.29
13766,79.17,112.94
13767,297.99,2293.284
13768,133.96,0.0
13769,115.99,2368.08
13770,35.98,578.99
13771,239.0,953.994
13772,1329.47,3083.314
13773,79.96,977.2
13774,1097.99,4214.537
13775,109.99,2142.221
13776,136.026,1576.3
13777,115.6,1739.484
13778,133.96,1356.096
13779,139.96,2584.95
13780,125.99,11597.9
13781,98.97,4247.011
13782,1845.82,2213.201
13783,899.58,846.53
13784,56.98,2882.559
13785,74.98,7.9
13786,34.94,2121.234
13787,1103.8,11597.9
13788,149.99,9820.638
13789,136.97,11597.9
13790,301.45,3067.98
13791,59.99,2090.99
13792,158.98,10233.745
13793,135.96,8546.178
13794,770.46,2332.19
13795,527.97,2710.55
13796,258.0,1994.485
13797,330.36,2070.0
13798,1277.13,7826.181
13799,212.46,5839.081
13800,519.97,3126.636
13801,203.94,2371.98
13802,120.56,126.1
13803,129.99,2841.667
13804,99.96,1503.084
13805,299.99,3460.96
13806,200.99,1438.065
13807,66.98,1574.142
13808,549.97,4374.326
13809,140.0,4215.714
13810,1220.19,713.15
13811,34.99,6262.23
13812,637.96,11597.9
13813,588.97,3995.17
13814,88.17,2376.747
13815,554.99,61.94
13816,139.96,1969.396
13817,486.45,2576.647
13818,62.99,2351.404
13819,53.99,1642.637
13820,109.97,1926.994
13821,1667.92,4877.364
13822,73.86,3210.873
13823,1244.22,5069.816
13824,1130.98,1480.98
13825,115.94,563.51
13826,83.77,862.99
13827,169.94,1496.252
13828,139.99,2975.449
13829,35.98,1520.889
13830,228.28,1154.78
13831,649.99,3915.511
13832,251.96,2035.56
13833,1478.0,4512.087
13834,4795.23,3296.662
13835,42.98,2262.994
13836,554.95,1581.95
13837,99.96,1051.587
13838,46.98,59.99
13839,314.99,1457.59
13840,205.94,2031.374
13841,61.98,660.419
13842,35.98,3358.794
13843,246.98,8137.694
13844,199.0,872.97
13845,79.99,4522.91
13846,94.95,2516.674
13847,237.98,1427.96
13848,937.85,1203.07
13849,129.0,484.98
13850,663.97,666.99
13851,60.27,928.58
13852,91.97,9879.734
13853,140.0,1205.19
13854,239.0,2563.429
13855,793.96,1372.537
13856,239.0,5801.555
13857,862.28,5039.075
13858,1049.0,1096.49
13859,319.97,3378.937
13860,99.99,1117.97
13861,399.99,996.89
13862,469.19,5607.59
13863,21.99,2994.904
13864,867.98,119.99
13865,78.97,2467.0
13866,71.18,2337.58
13867,59.99,721.9
13868,624.99,6100.999
13869,274.39,11597.9
13870,349.99,3450.574
13871,239.0,219.48
13872,239.0,4585.18
13873,773.98,5299.93
13874,130.0,644.99
13875,1039.97,1685.371
13876,239.0,880.01
13877,250.0,2653.561
13878,69.99,3041.734
13879,1113.5,223.98
13880,98.97,1199.0
13881,417.9,6956.159
13882,37.98,2143.78
13883,97.97,3150.374
13884,54.97,2357.031
13885,26.99,0.0
13886,954.96,5433.002
13887,94.97,1841.661
13888,84.99,0.0
13889,1416.96,1247.0
13890,67.47,0.0
13891,699.99,630.369
13892,478.0,519.99
13893,159.99,1798.459
13894,119.98,3002.584
13895,15.99,2054.517
13896,38.98,675.86
13897,96.96,1535.537
13898,142.36,0.0
13899,428.0,1518.9
13900,47.98,2084.47
13901,258.99,3946.442
13902,194.98,4468.45
13903,33.98,1109.56
13904,131.96,1382.92
13905,66.98,956.85
13906,74.97,5313.741
13907,179.49,1892.616
13908,149.98,3210.38
13909,239.0,1447.581
13910,147.97,1246.454
13911,1469.76,7842.564
13912,2523.99,4258.684
13913,29.99,2738.98
13914,383.99,758.95
13915,129.0,868.587
13916,201.51,1366.97
13917,313.99,1955.99
13918,101.67,966.587
13919,254.58,6609.907
13920,427.99,11597.9
13921,50.38,804.002
13922,529.9,3293.92
13923,29.99,25.0
13924,2599.96,11597.9
13925,103.99,531.99
13926,71.18,3607.595
13927,739.98,11597.9
13928,1849.01,4396.547
13929,110.0,4279.82
13930,140.0,1258.0
13931,239.0,4190.655
13932,349.0,2124.97
13933,239.0,1257.509
13934,33.98,1912.407
13935,539.98,2568.68
13936,239.0,545.98
13937,569.95,486.74
13938,1068.18,4518.119
13939,599.99,2465.96
13940,61.74,2808.627
13941,59.99,1548.97
13942,90.94,1065.29
13943,1295.57,4312.59
13944,798.99,2122.95
13945,357.95,1875.217
13946,472.0,1099.4
13947,119.99,1972.432
13948,68.38,72.71
13949,249.97,5959.424
13950,129.99,1343.0
13951,52.97,89.0
13952,55.98,650.97
13953,19.79,5890.077
13954,234.99,2745.889
13955,295.93,4848.89
13956,179.97,992.76
13957,35.98,1032.1
13958,192.97,2884.14
13959,71.96,64.0
13960,38.99,1290.98
13961,57.98,1290.611
13962,89.97,652.837
13963,49.98,3767.418
13964,1328.45,3426.13
13965,288.0,421.99
13966,218.95,947.47
13967,21.99,0.0
13968,59.99,2872.162
13969,249.99,402.95
13970,1261.01,1056.97
13971,454.98,549.99
13972,57.98,4482.914
13973,56.78,3289.42
13974,130.95,606.8
13975,30.99,640.94
13976,430.73,11597.9
13977,162.96,2103.197
13978,65.99,3554.3
13979,53.95,4571.234
13980,605.98,4537.774
13981,378.0,4613.46
13982,387.9,9.98
13983,49.99,799.99
13984,185.95,1433.65
13985,239.0,1705.278
13986,318.32,4336.142
13987,419.93,1792.522
13988,583.2,3563.263
13989,447.2,1912.587
13990,228.0,4216.394
13991,310.0,11597.9
13992,201.89,4248.806
13993,76.88,3341.764
13994,1175.48,0.0
13995,69.99,7836.668
13996,66.98,2156.65
13997,89.98,10495.6
13998,1588.99,7008.49
13999,24.99,771.99
14000,100.98,1824.46
14001,60.99,1807.474
14002,619.97,1068.39
14003,46.98,1780.497
14004,142.16,84.94
14005,185.98,1280.99
14006,50.99,952.99
14007,159.99,956.97
14008,37.98,1271.489
14009,920.96,651.934
14010,199.99,1819.44
14011,149.99,4483.644
14012,78.98,1410.509
14013,198.46,2432.94
14014,153.99,1147.86
14015,299.99,0.0
14016,111.96,3194.275
14017,158.99,2730.867
14018,59.0,1842.002
14019,169.98,2348.91
14020,529.99,2780.16
14021,480.9,458.99
14022,2075.44,1482.03
14023,144.97,836.08
14024,81.17,2531.76
14025,526.97,4809.586
14026,193.94,2948.78
14027,199.99,2426.402
14028,30.99,424.97
14029,568.95,3917.381
14030,36.98,539.98
14031,151.99,1157.512
14032,1099.22,1788.762
14033,338.99,3354.66
14034,239.0,443.98
14035,438.97,6757.3
14036,149.99,2670.83
14037,486.93,1343.59
14038,129.95,1118.82
14039,69.98,0.0
14040,221.95,4501.454
14041,449.99,3402.246
14042,35.99,1733.98
14043,288.0,1525.8
14044,514.99,575.94
14045,74.99,3305.404
14046,1060.22,1531.972
14047,58.97,1565.109
14048,179.0,1768.064
14049,719.88,3201.71
14050,239.0,3633.79
14051,55.98,2202.96
14052,30.99,3374.952
14053,28.99,949.55
14054,87.99,1829.517
14055,568.97,1479.0
14056,69.99,475.98
14057,194.92,3749.229
14058,339.98,1137.124
14059,874.26,1358.98
14060,199.99,4393.735
14061,239.0,1349.91
14062,107.97,2733.72
14063,982.17,2433.496
14064,19.98,1940.459
14065,391.99,2234.699
14066,1419.0,1983.0
14067,547.99,3450.65
